address,address_type,label,label_source,data_completeness,tx_count,funded_txo_count,spent_txo_count,n_tx_as_sender_sampled,n_tx_as_receiver_sampled,n_unique_counterparties,total_received_sat,total_received_btc,mean_received_sat,max_received_sat,min_received_sat,std_received_sat,total_sent_sat,total_sent_btc,mean_sent_sat,max_sent_sat,min_sent_sat,std_sent_sat,balance_sat,balance_btc,net_flow_sat,total_fee_sat_sampled,mean_fee_sat,mean_fee_rate_sat_vb,first_tx_time,last_tx_time,lifespan_days,active_days,activity_density,mean_inter_tx_hours,std_inter_tx_hours,max_dormancy_days,tx_velocity,in_degree,out_degree,degree_total,fan_in_ratio,fan_out_ratio,sender_concentration_hhi,recipient_concentration_hhi,cio_cluster_size,peel_chain_len,consolidation_frac,coinjoin_tx_count_sampled,round_value_ratio_sampled,mean_output_count_sampled,mean_input_count_sampled,mempool_tx_count,class,source_api
1MwWqD71tFaaTZsB5kq4Zwxm8nTdiJWwPA,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,3,12915966,0.12915966,12915966.0,12915966,12915966,0.0,12915966,0.12915966,12915966.0,12915966,12915966,0.0,0,0.0,0,20000,20000.0,104.712,2016-07-19T18:08:57+00:00,2016-07-19T18:36:32+00:00,0.019,1,2.0,0.46,0.0,0.019,2.0,1,2,3,0.3333,0.6667,1.0,0.5402,0,0,0.3333,0,0.0,1.5,1.0,0,blacklisted,trezor-btc2
1MwT6W9mtfLdReKRpkqp4ubMup6NsDm86y,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,513,140000,0.0014,140000.0,140000,140000,0.0,140000,0.0014,140000.0,140000,140000,0.0,0,0.0,0,4466100,4466100.0,60.529,2016-11-18T23:59:04+00:00,2016-11-19T00:06:10+00:00,0.005,2,2.0,0.118,0.0,0.005,1.0,501,36,537,0.933,0.067,0.036,0.6213,0,0,0.933,0,0.5,18.5,251.0,0,blacklisted,trezor-btc1
1MwQWefhffJN8kEH25tBPEBjMNUrL4gUhf,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,43,27,27,16,9,439,427671220,4.2767122,28609579.222,200000000,897100,60879197.382,427671220,4.2767122,26729451.25,200000000,335198,48532236.842,0,0.0,0,9379752,586234.5,117.972,2017-05-23T22:20:49+00:00,2017-10-19T23:22:57+00:00,149.043,10,0.2885,149.043,352.55,62.849,4.3,423,29,452,0.9358,0.0642,0.0121,0.1292,0,0,0.9358,0,0.64,1.72,59.36,0,blacklisted,bitaroo
1MwQGxKDECyiiestghtpuN4tHG4ReraQ5J,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,101,480000,0.0048,480000.0,480000,480000,0.0,480000,0.0048,480000.0,480000,480000,0.0,0,0.0,0,1793160,1793160.0,121.274,2017-02-19T01:06:08+00:00,2017-02-19T01:20:48+00:00,0.01,1,2.0,0.244,0.0,0.01,2.0,99,2,101,0.9802,0.0198,0.0509,0.9623,0,0,0.9802,0,0.5,1.5,50.5,0,blacklisted,trezor-btc4
1MwGFbYYonWp76M3qfRHsZpM6B9TSkYTWk,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,4,88679780,0.8867978,88679780.0,88679780,88679780,0.0,88679780,0.8867978,88679780.0,88679780,88679780,0.0,0,0.0,0,21584,21584.0,95.929,2016-10-09T01:36:32+00:00,2016-10-09T01:48:12+00:00,0.008,1,2.0,0.194,0.0,0.008,2.0,1,3,4,0.25,0.75,1.0,0.4925,0,0,0.25,0,0.0,2.0,1.0,0,blacklisted,emzy
1MwFw3d7DoCMXNhzjdjV86KPbnRJDB5P4E,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,16,8,8,8,8,27,105416899,1.05416899,13177112.375,28875400,2191500,9557174.35,105416899,1.05416899,13177112.375,28875400,2191500,9557174.35,0,0.0,0,91450,11431.25,33.446,2015-12-22T10:37:05+00:00,2016-02-20T21:58:24+00:00,60.473,9,0.2646,96.757,219.621,35.443,1.7778,12,19,31,0.3871,0.6129,0.224,0.1832,0,0,0.3871,0,0.125,2.062,1.75,0,blacklisted,exan
1MwCv6rM481FWTH4Ak1Rn6HUo92jnHgqr6,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,187,230000,0.0023,230000.0,230000,230000,0.0,230000,0.0023,230000.0,230000,230000,0.0,0,0.0,0,1739808,1739808.0,72.677,2017-10-02T16:58:52+00:00,2017-10-02T17:09:15+00:00,0.007,1,2.0,0.173,0.0,0.007,2.0,163,35,198,0.8232,0.1768,0.6318,0.582,0,0,0.8232,0,0.5,18.0,83.0,0,blacklisted,trezor-btc4
1MwCnWGnBABF4GgUuptMLs7hqXyNqJut43,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,463,820000,0.0082,820000.0,820000,820000,0.0,820000,0.0082,820000.0,820000,820000,0.0,0,0.0,0,2757280,2757280.0,40.342,2016-10-09T01:22:06+00:00,2016-10-09T01:36:32+00:00,0.01,1,2.0,0.241,0.0,0.01,2.0,461,2,463,0.9957,0.0043,0.0072,0.9875,0,0,0.9957,0,0.5,1.5,232.0,0,blacklisted,trezor-btc5
1MwAc5aJMUFbBHt32FJYuupQ6A56UT3uwA,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,19,16,16,3,16,19,41316666,0.41316666,2582291.625,19400000,350000,5921097.033,41316666,0.41316666,13772222.0,19400000,4900000,6348612.061,0,0.0,0,928220,309406.667,83.65,2016-12-28T03:40:00+00:00,2017-03-08T08:01:20+00:00,70.181,16,0.2707,93.575,252.84,46.966,1.1875,13,8,21,0.619,0.381,0.9604,0.9525,0,0,0.619,0,0.8421,2.0,3.632,0,blacklisted,trezor-btc5
1Mw76fRuRWVGTJCC2xuy6UJnZmFimyMmwx,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,66,64,64,2,48,59,3398731952,33.98731952,56644899.375,1253885001,650818,183382131.384,3398731952,33.98731952,1699365976.0,3350785194,47946758,1651419218.0,0,0.0,0,1976333,988166.5,84.766,2016-11-19T01:12:38+00:00,2016-12-03T18:53:27+00:00,14.737,3,4.4785,7.218,42.823,12.462,22.0,56,4,60,0.9333,0.0667,0.1275,0.7898,0,0,0.9333,0,0.02,1.04,4.1,0,blacklisted,emzy
1Mw6QkehLzyk9Wmop8e9AcRir9nUYNQWm4,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,9,5,5,4,5,87,44183000,0.44183,8836600.0,21000000,2720000,6653245.392,44183000,0.44183,11045750.0,21000000,2720000,6702432.334,0,0.0,0,563559,140889.75,111.97,2017-07-27T23:31:09+00:00,2017-07-28T08:22:58+00:00,0.369,2,9.0,1.108,1.321,0.171,4.5,36,52,88,0.4091,0.5909,0.9011,0.5305,0,0,0.4091,0,0.5556,6.444,5.778,0,blacklisted,bitaroo
1Mw1tc7A7Y5QEKJhffaxnxcSEpt5hA6ruH,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,116,25,25,25,25,2025,30404917,0.30404917,575756.68,1074114,414803,147771.926,30404917,0.30404917,575756.68,1074114,414803,147771.926,0,0.0,0,8849328,353973.12,21.109,2016-03-19T22:33:39+00:00,2016-07-01T22:59:54+00:00,104.018,16,1.1152,50.948,254.002,74.738,7.25,1999,48,2047,0.9766,0.0234,0.0029,0.0418,0,0,0.9766,0,0.44,1.46,57.3,0,blacklisted,trezor-btc4
1MvpG2o1drTSafPhbvt2A5ZQ5cxohAzp3Z,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,335,410000,0.0041,410000.0,410000,410000,0.0,410000,0.0041,410000.0,410000,410000,0.0,0,0.0,0,2975820,2975820.0,60.538,2016-11-18T23:59:04+00:00,2016-11-19T00:57:44+00:00,0.041,2,2.0,0.978,0.0,0.041,1.0,333,2,335,0.994,0.006,0.0199,0.9858,0,0,0.994,0,0.5,1.5,167.0,0,blacklisted,exan
1MvmFz1CoxVBxx86D3k32wKFynY8G1VXr,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,26,32879767,0.32879767,32879767.0,32879767,32879767,0.0,32879767,0.32879767,32879767.0,32879767,32879767,0.0,0,0.0,0,17648,17648.0,91.917,2016-08-16T13:52:56+00:00,2016-08-16T14:10:54+00:00,0.012,1,2.0,0.299,0.0,0.012,2.0,1,25,26,0.0385,0.9615,1.0,0.377,0,0,0.0385,0,0.5,13.0,1.0,0,blacklisted,trezor-btc2
1MvduTuzFqeTZBALRsURg461BBFDCCR7qT,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,233,80000,0.0008,80000.0,80000,80000,0.0,80000,0.0008,80000.0,80000,80000,0.0,0,0.0,0,5532160,5532160.0,161.499,2017-03-04T11:21:54+00:00,2017-03-04T12:00:17+00:00,0.027,1,2.0,0.64,0.0,0.027,2.0,231,2,233,0.9914,0.0086,0.0171,0.9095,0,0,0.9914,0,0.5,1.5,116.5,0,blacklisted,emzy
1MvZWv2UwHMqsg3AuiRHf3RDMx6xt6JM6v,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,319,180000,0.0018,180000.0,180000,180000,0.0,180000,0.0018,180000.0,180000,180000,0.0,0,0.0,0,11967280,11967280.0,262.325,2017-04-13T22:17:26+00:00,2017-04-13T22:33:17+00:00,0.011,1,2.0,0.264,0.0,0.011,2.0,309,23,332,0.9307,0.0693,0.3796,0.3259,0,0,0.9307,0,0.5,12.0,155.0,0,blacklisted,bitaroo
1MuufUGGqgg3ogzcPoePZ22ozAtLWQVpa1,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,193,100000,0.001,100000.0,100000,100000,0.0,100000,0.001,100000.0,100000,100000,0.0,0,0.0,0,3882760,3882760.0,141.279,2017-03-31T08:31:52+00:00,2017-03-31T09:30:00+00:00,0.04,1,2.0,0.969,0.0,0.04,2.0,186,13,199,0.9347,0.0653,0.9116,0.8911,0,0,0.9347,0,0.5,7.0,93.5,0,blacklisted,atomic
1Muu7zpW67gVCdCVV6CaCUFCjqFs1oJAaU,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,506,670000,0.0067,670000.0,670000,670000,0.0,670000,0.0067,670000.0,670000,670000,0.0,0,0.0,0,4466100,4466100.0,60.529,2016-11-18T23:59:04+00:00,2016-11-19T00:06:10+00:00,0.005,2,2.0,0.118,0.0,0.005,1.0,500,25,525,0.9524,0.0476,0.0921,0.5672,0,0,0.9524,0,0.5,13.0,250.5,0,blacklisted,trezor-btc2
1Muu1eVzDE19HViFEsU1kw25Akcp9ELXzK,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,316,180000,0.0018,180000.0,180000,180000,0.0,180000,0.0018,180000.0,180000,180000,0.0,0,0.0,0,11967280,11967280.0,262.325,2017-04-13T22:17:26+00:00,2017-04-13T22:33:17+00:00,0.011,1,2.0,0.264,0.0,0.011,2.0,309,13,322,0.9596,0.0404,0.0459,0.6355,0,0,0.9596,0,0.5,7.0,155.0,0,blacklisted,trezor-btc5
1MusR9LcC7EADgsiAatMxqvGy5WKdT8em,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,255,3223514,0.03223514,3223514.0,3223514,3223514,0.0,3223514,0.03223514,3223514.0,3223514,3223514,0.0,0,0.0,0,9182940,9182940.0,262.362,2017-04-13T22:10:17+00:00,2017-04-13T22:17:26+00:00,0.005,1,2.0,0.119,0.0,0.005,2.0,237,39,276,0.8587,0.1413,0.1924,0.3035,0,0,0.8587,0,0.5,20.0,119.5,0,blacklisted,exan
1MupTTCbiUcRJt2RL9YSmZaiysMq4pzcCx,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,7,1091232,0.01091232,1091232.0,1091232,1091232,0.0,1091232,0.01091232,1091232.0,1091232,1091232,0.0,0,0.0,0,35652,35652.0,68.562,2017-01-11T12:49:44+00:00,2017-01-11T12:57:29+00:00,0.005,1,2.0,0.129,0.0,0.005,2.0,4,3,7,0.5714,0.4286,0.3304,0.418,0,0,0.5714,0,0.5,2.0,2.5,0,blacklisted,atomic
1Mup6jsN9UfMXJ1qNCqfNYnzgYCHd8sXEC,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,18,12660000,0.1266,12660000.0,12660000,12660000,0.0,12660000,0.1266,12660000.0,12660000,12660000,0.0,0,0.0,0,32184,32184.0,168.503,2017-02-19T00:56:10+00:00,2017-02-19T01:22:02+00:00,0.018,1,2.0,0.431,0.0,0.018,2.0,1,17,18,0.0556,0.9444,1.0,0.6296,0,0,0.0556,0,0.5,9.0,1.0,0,blacklisted,bitaroo
1MuhArESVmieZqD566gKXRbVQAWQGhrPPw,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,341,4020000,0.0402,4020000.0,4020000,4020000,0.0,4020000,0.0402,4020000.0,4020000,4020000,0.0,0,0.0,0,2975820,2975820.0,60.538,2016-11-19T00:02:53+00:00,2016-11-19T00:57:44+00:00,0.038,1,2.0,0.914,0.0,0.038,2.0,335,18,353,0.949,0.051,0.0784,0.547,0,0,0.949,0,0.5,9.5,168.0,0,blacklisted,emzy
1MubwDm7wsu7nH7zjDZFYrRV7e4S2LX1rY,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,514,2680000,0.0268,2680000.0,2680000,2680000,0.0,2680000,0.0268,2680000.0,2680000,2680000,0.0,0,0.0,0,4466100,4466100.0,60.529,2016-11-18T23:59:04+00:00,2016-11-19T00:06:10+00:00,0.005,2,2.0,0.118,0.0,0.005,1.0,502,30,532,0.9436,0.0564,0.0372,0.6161,0,0,0.9436,0,0.5,15.5,251.5,0,blacklisted,exan
1MuWjmq6BNMHsX3XHygcvJSzZMPp1uJTJE,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,3,4843189,0.04843189,4843189.0,4843189,4843189,0.0,4843189,0.04843189,4843189.0,4843189,4843189,0.0,0,0.0,0,20000,20000.0,104.167,2016-06-08T19:10:14+00:00,2016-06-08T19:18:51+00:00,0.006,1,2.0,0.144,0.0,0.006,2.0,1,2,3,0.3333,0.6667,1.0,0.6891,0,0,0.3333,0,0.5,1.5,1.0,0,blacklisted,trezor-btc5
1MuEKvtJwMBifSQBbAMeBHAPiU8wP8Boa5,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,332,660000,0.0066,660000.0,660000,660000,0.0,660000,0.0066,660000.0,660000,660000,0.0,0,0.0,0,4329900,4329900.0,90.795,2016-12-02T19:42:18+00:00,2016-12-02T19:45:05+00:00,0.002,1,2.0,0.046,0.0,0.002,2.0,318,23,341,0.9326,0.0674,0.0799,0.5382,0,0,0.9326,0,0.5,12.0,162.0,0,blacklisted,atomic
1Mu8gudqsNCjkUXqyXtsFeXpKMgGvDiGEN,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,187,510000,0.0051,510000.0,510000,510000,0.0,510000,0.0051,510000.0,510000,510000,0.0,0,0.0,0,707070,707070.0,30.266,2016-09-25T23:41:55+00:00,2016-09-25T23:46:30+00:00,0.003,1,2.0,0.076,0.0,0.003,2.0,161,34,195,0.8256,0.1744,0.0507,0.45,0,0,0.8256,0,0.5,17.5,81.0,0,blacklisted,trezor-btc2
1Mu8cCrTrsYDbhhRNa7WBVrS2fvQ8BsiWe,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,3,608902019,6.08902019,608902019.0,608902019,608902019,0.0,608902019,6.08902019,608902019.0,608902019,608902019,0.0,0,0.0,0,25080,25080.0,111.467,2017-02-19T01:58:00+00:00,2017-02-19T02:10:47+00:00,0.009,1,2.0,0.213,0.0,0.009,2.0,1,2,3,0.3333,0.6667,1.0,0.5324,0,0,0.3333,0,0.0,1.5,1.0,0,blacklisted,bitaroo
1Mu6HbeiXaShLn1Zq5vRdDzQGaDvxvdrU3,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,4,2,2,2,2,58,18490592,0.18490592,9245296.0,9306989,9183603,61693.0,18490592,0.18490592,9245296.0,9306989,9183603,61693.0,0,0.0,0,4946500,2473250.0,568.75,2016-04-14T15:53:49+00:00,2016-04-21T21:23:48+00:00,7.229,3,0.5533,57.833,35.637,3.698,1.3333,53,6,59,0.8983,0.1017,0.0483,0.4912,0,0,0.8983,0,0.5,2.0,16.25,0,blacklisted,trezor-btc5
1Mtm4s6UZtgwyY4wt7sbzEUaLWr8yVWxwq,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,148,350000,0.0035,350000.0,350000,350000,0.0,350000,0.0035,350000.0,350000,350000,0.0,0,0.0,0,3519720,3519720.0,181.757,2017-03-18T00:36:38+00:00,2017-03-18T00:50:30+00:00,0.01,1,2.0,0.231,0.0,0.01,2.0,139,17,156,0.891,0.109,0.1666,0.2359,0,0,0.891,0,0.5,9.0,70.0,0,blacklisted,emzy
1MtcYrLDKBQ9N5iLzCb4L18dX7qCk7FDtR,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,310,1180000,0.0118,1180000.0,1180000,1180000,0.0,1180000,0.0118,1180000.0,1180000,1180000,0.0,0,0.0,0,1751880,1751880.0,40.369,2016-09-25T23:08:42+00:00,2016-09-25T23:12:51+00:00,0.003,1,2.0,0.069,0.0,0.003,2.0,293,19,312,0.9391,0.0609,0.0312,0.7996,0,0,0.9391,0,0.5,10.0,147.5,0,blacklisted,bitaroo
1MtY7TqeaTsPb1ZWBgZDNotCun6uBwegwq,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,320,1370000,0.0137,1370000.0,1370000,1370000,0.0,1370000,0.0137,1370000.0,1370000,1370000,0.0,0,0.0,0,11967280,11967280.0,262.325,2017-04-13T22:17:26+00:00,2017-04-13T22:33:17+00:00,0.011,1,2.0,0.264,0.0,0.011,2.0,309,22,331,0.9335,0.0665,0.0794,0.533,0,0,0.9335,0,0.5,11.5,155.0,0,blacklisted,atomic
1MtX79zBtEckWd3bDboup92dDXkexmwx3J,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,10,5,5,5,5,19,31000000,0.31,6200000.0,12916667,3229167,3425961.828,31000000,0.31,6200000.0,12916667,3229167,3425961.828,0,0.0,0,100000,20000.0,104.494,2016-06-08T18:08:38+00:00,2016-06-08T18:34:01+00:00,0.018,1,10.0,0.047,0.094,0.012,10.0,5,15,20,0.25,0.75,0.215,0.2061,0,0,0.25,0,0.3,2.5,1.0,0,blacklisted,exan
1MtUMToTho4tPyQ3ojtaeruxRCe1mzZC5h,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,28,14,14,14,14,20,542870000,5.4287,38776428.571,115665512,1417222,35340603.981,542870000,5.4287,38776428.571,115665512,1417222,35340603.981,0,0.0,0,140000,10000.0,51.1,2016-05-11T23:39:59+00:00,2016-05-13T22:26:30+00:00,1.949,2,14.3663,1.732,8.834,1.949,14.0,14,6,20,0.7,0.3,0.2079,0.2803,0,0,0.7,0,0.0714,1.107,1.0,0,blacklisted,trezor-btc1
1MtD4H4sYbPzoECpyoXdjotU6gYtMRqtYh,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,135,320000,0.0032,320000.0,320000,320000,0.0,320000,0.0032,320000.0,320000,320000,0.0,0,0.0,0,6570146,6570146.0,355.393,2017-06-05T06:09:14+00:00,2017-06-05T06:28:58+00:00,0.014,1,2.0,0.329,0.0,0.014,2.0,127,13,140,0.9071,0.0929,0.8318,0.7867,0,0,0.9071,0,0.5,7.0,64.5,0,blacklisted,emzy
1Mt1W97fcQFS57tPhDcaNcBQe95vG9sF2p,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,8,4,4,4,4,50,43221429,0.43221429,10805357.25,20642708,2572706,7177213.966,43221429,0.43221429,10805357.25,20642708,2572706,7177213.966,0,0.0,0,190740,47685.0,30.033,2016-09-12T20:28:55+00:00,2016-10-27T04:03:09+00:00,44.315,4,0.1805,151.939,341.799,41.162,2.0,41,9,50,0.82,0.18,0.0351,0.588,0,0,0.82,0,0.25,1.625,5.625,0,blacklisted,exan
1MsnVUQc7hoNAzvjTr8G6pc8Xoi59MXMBH,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,100,6680000,0.0668,6680000.0,6680000,6680000,0.0,6680000,0.0668,6680000.0,6680000,6680000,0.0,0,0.0,0,878760,878760.0,60.638,2016-11-19T00:38:17+00:00,2016-11-19T00:53:03+00:00,0.01,1,2.0,0.246,0.0,0.01,2.0,98,2,100,0.98,0.02,0.3957,0.524,0,0,0.98,0,0.5,1.5,49.5,0,blacklisted,emzy
1MsnAmqdKzYChCaxnxSEKbv7X2Ehe5QcNq,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,4,508296525,5.08296525,508296525.0,508296525,508296525,0.0,508296525,5.08296525,508296525.0,508296525,508296525,0.0,0,0.0,0,25920,25920.0,115.2,2017-02-05T14:13:05+00:00,2017-02-05T14:46:02+00:00,0.023,1,2.0,0.549,0.0,0.023,2.0,1,3,4,0.25,0.75,1.0,0.6519,0,0,0.25,0,0.0,2.0,1.0,0,blacklisted,trezor-btc2
1MscaGaqPgWK6L71xSag31uLPwvYJFp19B,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,141,25,28,25,25,1212,28054516132,280.54516132,413796179.0,1798000000,19000000,453126019.288,28054516132,280.54516132,496996179.0,1798000000,19000000,484151167.684,0,0.0,0,18845430,753817.2,178.661,2017-07-15T11:55:41+00:00,2017-08-22T21:08:56+00:00,38.384,19,3.6734,18.8,37.183,9.239,7.4211,1034,180,1214,0.8517,0.1483,0.0162,0.4038,0,0,0.8517,0,0.62,4.14,22.36,0,blacklisted,trezor-btc5
1MsRdhPGp8dxEUc4gtcz2BuafeoeHMuMwr,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,178,380000,0.0038,380000.0,380000,380000,0.0,380000,0.0038,380000.0,380000,380000,0.0,0,0.0,0,2264983,2264983.0,101.473,2017-07-28T01:10:54+00:00,2017-07-28T01:43:21+00:00,0.023,1,2.0,0.541,0.0,0.023,2.0,152,40,192,0.7917,0.2083,0.4514,0.4299,0,0,0.7917,0,0.5,20.5,78.5,0,blacklisted,bitaroo
1MsR4ivrtvkdBQ2gfBNs6JiP5tARN9dQyG,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,18,9,9,9,9,1186,14744352,0.14744352,1638261.333,3675921,207300,1168926.466,14744352,0.14744352,1638261.333,3675921,207300,1168926.466,0,0.0,0,17454522,1939391.333,105.917,2017-09-02T19:44:48+00:00,2017-10-29T07:09:23+00:00,56.475,12,0.3187,79.73,96.081,13.212,1.5,1162,26,1188,0.9781,0.0219,0.0265,0.1955,0,0,0.9781,0,0.2778,1.944,68.556,0,blacklisted,atomic
1MsQVriJrLesCyV3mgMQQRy8D4icfd1MeV,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,4,2,2,2,2,9,21192547,0.21192547,10596273.5,20947641,244906,10351367.5,21192547,0.21192547,10596273.5,20947641,244906,10351367.5,0,0.0,0,98976,49488.0,102.166,2017-01-11T12:26:39+00:00,2017-01-11T14:44:10+00:00,0.095,1,4.0,0.764,0.794,0.078,4.0,5,4,9,0.5556,0.4444,0.7227,0.4917,0,0,0.5556,0,0.0,1.5,1.75,0,blacklisted,emzy
1MsN4RTWuYcMxbVj8kLjKofAZaxfmtky6F,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,253,470000,0.0047,470000.0,470000,470000,0.0,470000,0.0047,470000.0,470000,470000,0.0,0,0.0,0,2235180,2235180.0,60.548,2016-10-23T12:32:52+00:00,2016-10-23T12:37:17+00:00,0.003,1,2.0,0.074,0.0,0.003,2.0,249,10,259,0.9614,0.0386,0.0884,0.5863,0,0,0.9614,0,0.5,5.5,126.5,0,blacklisted,atomic
1MsN3nFHiANm9nCMpX3Vt44RUDHNTNP9Bp,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,253,180000,0.0018,180000.0,180000,180000,0.0,180000,0.0018,180000.0,180000,180000,0.0,0,0.0,0,9182940,9182940.0,262.362,2017-04-13T22:10:17+00:00,2017-04-13T22:17:26+00:00,0.005,1,2.0,0.119,0.0,0.005,2.0,239,34,273,0.8755,0.1245,0.1015,0.4017,0,0,0.8755,0,0.5,17.5,120.5,0,blacklisted,trezor-btc2
1MsLC34otvmGzBFzsHEK3Kbn9fjmoGJmye,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,525,240000,0.0024,240000.0,240000,240000,0.0,240000,0.0024,240000.0,240000,240000,0.0,0,0.0,0,28512855,28512855.0,386.437,2017-08-25T00:49:31+00:00,2017-08-25T01:42:45+00:00,0.037,1,2.0,0.887,0.0,0.037,2.0,498,33,531,0.9379,0.0621,0.0257,0.6011,0,0,0.9379,0,0.5,17.0,251.0,0,blacklisted,exan
1MsHU6V48qSbnCXH4d4WwQchqMPUnwpVoT,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,4,2,2,2,2,8,17000000,0.17,8500000.0,10000000,7000000,1500000.0,17000000,0.17,8500000.0,10000000,7000000,1500000.0,0,0.0,0,40000,20000.0,104.439,2016-04-14T23:06:58+00:00,2016-04-14T23:35:24+00:00,0.02,1,4.0,0.158,0.146,0.015,4.0,4,4,8,0.5,0.5,0.5111,0.5137,0,0,0.5,0,1.0,1.5,1.75,0,blacklisted,trezor-btc1
1MsErenLmMgcweVHEKtsX9exHaxvRo2xMs,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,9,3469328,0.03469328,3469328.0,3469328,3469328,0.0,3469328,0.03469328,3469328.0,3469328,3469328,0.0,0,0.0,0,35583,35583.0,186.298,2017-03-31T09:26:58+00:00,2017-03-31T10:00:02+00:00,0.023,1,2.0,0.551,0.0,0.023,2.0,2,7,9,0.2222,0.7778,0.5446,0.172,0,0,0.2222,0,0.5,4.0,1.5,0,blacklisted,exan
1MsCGo89ZSL9emhyp51b7NWrB3r491AtZz,UNKNOWN,ILLICIT,ELLIPTIC_PP,FULL,2,1,1,1,1,252,780000,0.0078,780000.0,780000,780000,0.0,780000,0.0078,780000.0,780000,780000,0.0,0,0.0,0,2235180,2235180.0,60.548,2016-10-23T12:32:52+00:00,2016-10-23T12:37:17+00:00,0.003,1,2.0,0.074,0.0,0.003,2.0,249,11,260,0.9577,0.0423,0.205,0.3482,0,0,0.9577,0,0.5,6.0,126.5,0,blacklisted,bitaroo
1MsBzHi46CsexyBb3mabx3CwL1bS69pBzP,UNKNOWN,ILLICIT,ELLIPTIC_PP,SAMPLED,80,25,25,25,25,3660,50397400,0.503974,1034811.72,5894991,11133,1293675.251,50397400,0.503974,1034811.72,5894991,11133,1293675.251,0,0.0,0,2403783,96151.32,11.674,2018-02-18T17:04:44+00:00,2018-09-08T16:31:04+00:00,201.977,32,0.3961,98.927,209.924,56.699,2.5,3023,665,3688,0.8197,0.1803,0.1653,0.1545,0,0,0.8197,0,0.74,13.86,63.1,0,blacklisted,trezor-btc5
