address,address_type,label,label_source,data_completeness,tx_count,funded_txo_count,spent_txo_count,n_tx_as_sender_sampled,n_tx_as_receiver_sampled,n_unique_counterparties,total_received_sat,total_received_btc,mean_received_sat,max_received_sat,min_received_sat,std_received_sat,total_sent_sat,total_sent_btc,mean_sent_sat,max_sent_sat,min_sent_sat,std_sent_sat,balance_sat,balance_btc,net_flow_sat,total_fee_sat_sampled,mean_fee_sat,mean_fee_rate_sat_vb,first_tx_time,last_tx_time,lifespan_days,active_days,activity_density,mean_inter_tx_hours,std_inter_tx_hours,max_dormancy_days,tx_velocity,in_degree,out_degree,degree_total,fan_in_ratio,fan_out_ratio,sender_concentration_hhi,recipient_concentration_hhi,cio_cluster_size,peel_chain_len,consolidation_frac,coinjoin_tx_count_sampled,round_value_ratio_sampled,mean_output_count_sampled,mean_input_count_sampled,mempool_tx_count,class,source_api
1LKLoPGa3jjPVkgEfMbKZFovvS78C8bjX9,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,1260,1.26e-05,1260.0,1260,1260,0.0,1260,1.26e-05,1260.0,1260,1260,0.0,0,0.0,0,1211,1211.0,3.572,2019-10-19T06:08:46+00:00,2019-10-20T14:06:51+00:00,1.332,2,1.5015,31.968,0.0,1.332,1.0,3,1,4,0.75,0.25,0.3334,1.0,0,0,0.75,0,0.0,1.0,2.0,0,unlabelled,bitaroo
3Pd8e46DjF7ANkcYzhRAis585KeWEoRAqr,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,12572454,0.12572454,12572454.0,12572454,12572454,0.0,12572454,0.12572454,12572454.0,12572454,12572454,0.0,0,0.0,0,1696,1696.0,10.141,2019-10-19T04:55:53+00:00,2019-10-19T04:55:53+00:00,0.0,1,2.0,0.0,0.0,0.0,2.0,1,3,4,0.25,0.75,1.0,0.4554,0,0,0.25,0,1.0,2.0,1.0,0,unlabelled,emzy
162MFTjfPVeiP5NEBYPMCQyGVCG8KnsVGT,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,109,29,29,21,29,195,224881824,2.24881824,2804065.586,12202564,135057,2633381.784,224881824,2.24881824,3872281.048,12202564,214104,2951465.741,0,0.0,0,1140205,54295.476,21.16,2019-10-04T10:47:19+00:00,2019-11-09T11:52:51+00:00,36.046,22,3.0239,17.655,29.044,6.447,4.9545,118,79,197,0.599,0.401,0.3487,0.4289,0,0,0.599,0,0.46,2.72,7.58,0,unlabelled,trezor-btc5
14xmskHkPQAT9qx9ZN4kadXvc2sgB8wnsG,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,96,25,25,25,25,1324,57911809,0.57911809,1107493.12,1473653,505377,230365.054,57911809,0.57911809,1107493.12,1473653,505377,230365.054,0,0.0,0,9839506,393580.24,37.951,2019-06-19T04:57:31+00:00,2019-11-01T03:06:54+00:00,134.923,25,0.7115,66.085,255.696,75.973,3.84,964,425,1389,0.694,0.306,0.1976,0.116,0,0,0.694,0,0.06,92.86,40.56,0,unlabelled,trezor-btc2
13qFrqXBC64ePGuuoxj1wMmK9tgA4jHCBd,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,48,562597,0.00562597,562597.0,562597,562597,0.0,562597,0.00562597,562597.0,562597,562597,0.0,0,0.0,0,141240,141240.0,24.214,2019-10-19T02:26:33+00:00,2019-10-24T20:15:15+00:00,5.742,2,0.3483,137.812,0.0,5.742,1.0,36,12,48,0.75,0.25,0.0938,0.4941,0,0,0.75,0,0.5,6.5,19.0,0,unlabelled,blockstream
3DPtLhGiKnbaLiEBS2CriMuCZeNgey3tcv,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,78,261469,0.00261469,261469.0,261469,261469,0.0,261469,0.00261469,261469.0,261469,261469,0.0,0,0.0,0,5454,5454.0,1.001,2019-10-19T14:45:44+00:00,2019-10-21T18:00:51+00:00,2.135,2,0.9368,51.252,0.0,2.135,1.0,53,25,78,0.6795,0.3205,0.287,0.5074,0,0,0.6795,0,0.0,13.0,27.0,0,unlabelled,exan
12tz4J2xmSWTRg7hJH2X9NpGmqitiUyTBi,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,1,1,0,0,1,2,39217,0.00039217,39217.0,39217,39217,0.0,0,0.0,0.0,0,0,0.0,39217,0.00039217,39217,0,0.0,0.0,2019-10-19T06:08:46+00:00,2019-10-19T06:08:46+00:00,0.0,1,1.0,0.0,0.0,0.0,1.0,1,1,2,0.5,0.5,1.0,1.0,0,0,0.5,0,0.0,2.0,1.0,0,unlabelled,mempool.space
19yxiRu2NfTep3RJQ1onQbkGSYGTaHXYCj,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,827349,0.00827349,827349.0,827349,827349,0.0,827349,0.00827349,827349.0,827349,827349,0.0,0,0.0,0,2034,2034.0,9.121,2019-10-19T13:59:22+00:00,2019-10-20T12:57:06+00:00,0.957,2,2.0,22.962,0.0,0.957,1.0,1,3,4,0.25,0.75,1.0,0.423,0,0,0.25,0,0.5,2.0,1.0,0,unlabelled,emzy
bc1qh9jzce3nwxht5hre7jy7ws925vrkx3hafzhlc3f4whqgmdqaymmq8vy2uv,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,4,2,2,2,2,11,46263671,0.46263671,23131835.5,28960985,17302686,5829149.5,46263671,0.46263671,23131835.5,28960985,17302686,5829149.5,0,0.0,0,5911,2955.5,18.951,2019-10-19T06:42:05+00:00,2019-10-20T00:39:03+00:00,0.748,2,4.0,5.983,8.052,0.724,2.0,4,7,11,0.3636,0.6364,0.25,0.2809,0,0,0.3636,0,0.0,2.25,1.5,0,unlabelled,trezor-btc5
37e2pQ3q5XWLxNYNUSPfMtPevyZaDFAsfA,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,181,120000,0.0012,120000.0,120000,120000,0.0,120000,0.0012,120000.0,120000,120000,0.0,0,0.0,0,164230,164230.0,10.014,2019-10-16T21:20:06+00:00,2019-10-19T10:33:29+00:00,2.551,2,0.784,61.223,0.0,2.551,1.0,178,3,181,0.9834,0.0166,0.01,0.9729,0,0,0.9834,0,1.0,2.0,90.0,0,unlabelled,blockstream
bc1qfcxq0ggafehdfkzvctamr6e5tfxgdkzhlfu557,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,146,10114,0.00010114,10114.0,10114,10114,0.0,10114,0.00010114,10114.0,10114,10114,0.0,0,0.0,0,192106,192106.0,16.458,2019-10-19T13:19:20+00:00,2019-10-19T15:25:10+00:00,0.087,1,2.0,2.097,0.0,0.087,2.0,143,3,146,0.9795,0.0205,0.0114,0.8509,0,0,0.9795,0,0.5,2.0,72.0,0,unlabelled,bitaroo
bc1qm0c3fdlrdhupa437pwka0334u7tcdeggdm85ly,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,446833,0.00446833,446833.0,446833,446833,0.0,446833,0.00446833,446833.0,446833,446833,0.0,0,0.0,0,2623,2623.0,18.215,2019-10-19T07:25:52+00:00,2019-10-19T07:33:32+00:00,0.005,1,2.0,0.128,0.0,0.005,2.0,1,3,4,0.25,0.75,1.0,0.4449,0,0,0.25,0,0.5,2.0,1.0,0,unlabelled,exan
1MYneThkQYCGC8bYqAH7jNdNpUsSEMrBh7,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,282,141,141,25,25,2221,1071599164,10.71599164,4327154.96,6676472,562027,1964954.134,1071599164,10.71599164,4327154.96,6676472,562027,1964954.134,0,0.0,0,5270861,210834.44,15.001,2019-10-06T02:48:53+00:00,2019-11-03T03:32:18+00:00,28.03,25,10.0606,13.729,19.327,5.033,11.28,484,1910,2394,0.2022,0.7978,0.9392,0.102,0,0,0.2022,0,0.0,225.0,48.6,0,unlabelled,emzy
19rAahMBbGMh6Tigjiej4QwtDKRa9x1ipx,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,9,1316,1.316e-05,1316.0,1316,1316,0.0,1316,1.316e-05,1316.0,1316,1316,0.0,0,0.0,0,3261,3261.0,3.022,2019-10-09T22:48:03+00:00,2019-10-19T14:14:02+00:00,9.643,2,0.2074,231.433,0.0,9.643,1.0,7,2,9,0.7778,0.2222,0.3628,0.5001,0,0,0.7778,0,0.0,1.5,4.5,0,unlabelled,bitaroo
39yJtEbqY9Y8Beo8whnzpdMyVBwAnCZBxp,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,3,35653,0.00035653,35653.0,35653,35653,0.0,35653,0.00035653,35653.0,35653,35653,0.0,0,0.0,0,1984,1984.0,14.669,2019-10-19T15:49:28+00:00,2019-11-04T10:50:58+00:00,15.793,2,0.1266,379.025,0.0,15.793,1.0,1,2,3,0.3333,0.6667,1.0,0.7345,0,0,0.3333,0,0.0,1.5,1.0,0,unlabelled,mempool.space
3G7WDpFH4D1kTm3EWWtZoyurkCMgGKN6qA,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,105,2796635,0.02796635,2796635.0,2796635,2796635,0.0,2796635,0.02796635,2796635.0,2796635,2796635,0.0,0,0.0,0,10144,10144.0,3.337,2019-10-19T13:47:01+00:00,2019-10-20T11:01:17+00:00,0.885,2,2.0,21.238,0.0,0.885,1.0,104,1,105,0.9905,0.0095,0.0222,1.0,0,0,0.9905,0,1.0,1.5,52.5,0,unlabelled,atomic
396MAKf8xr1uRSdKHXUVsCrEtwaY7V4KEy,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,9,18900,0.000189,18900.0,18900,18900,0.0,18900,0.000189,18900.0,18900,18900,0.0,0,0.0,0,11275,11275.0,18.215,2019-10-19T06:08:46+00:00,2019-10-19T06:42:05+00:00,0.023,1,2.0,0.555,0.0,0.023,2.0,6,3,9,0.6667,0.3333,0.4553,0.6636,0,0,0.6667,0,0.0,2.0,3.5,0,unlabelled,exan
1Y7nz26nC4nrWADcj3jZSVSsH7KRZTsKZ,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,1803,1706,1663,0,25,757,97081336893,970.81336893,513883.6,537611,500008,10088.471,97058723228,970.58723228,0.0,0,0,0.0,22613665,0.22613665,22613665,0,0.0,0.0,2024-07-30T03:40:46+00:00,2026-08-17T03:06:43+00:00,747.976,25,2.4105,747.976,519.817,106.001,72.12,1,757,758,0.0013,0.9987,1.0,0.0363,0,0,0.0013,0,0.08,78.32,1.84,0,unlabelled,blockstream
bc1qazfkl2gngct26tr934jesey6x92sjwkupedhn2,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,150,5981,5.981e-05,5981.0,5981,5981,0.0,5981,5.981e-05,5981.0,5981,5981,0.0,0,0.0,0,170224,170224.0,16.445,2019-10-18T22:14:47+00:00,2019-10-19T15:57:45+00:00,0.738,2,2.0,17.716,0.0,0.738,1.0,147,3,150,0.98,0.02,0.0092,0.8745,0,0,0.98,0,0.0,2.0,74.5,0,unlabelled,mempool.space
16EGvEeeJoShh9R4gRs5JSBLvKpajodrmB,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,5,5425250,0.0542525,5425250.0,5425250,5425250,0.0,5425250,0.0542525,5425250.0,5425250,5425250,0.0,0,0.0,0,4368,4368.0,11.774,2019-10-19T12:28:24+00:00,2019-10-19T12:28:24+00:00,0.0,1,2.0,0.0,0.0,0.0,2.0,2,3,5,0.4,0.6,0.9378,0.7891,0,0,0.4,0,0.5,2.0,1.5,0,unlabelled,bitaroo
1Nad5igqdVhhefXXu49FiBEBRpwT5yNDUZ,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,995,24,26,26,24,4132,893047951,8.93047951,1078327.708,1262166,711503,101720.343,893047951,8.93047951,1089128.769,1262166,711503,104679.151,0,0.0,0,3613080,138964.615,22.389,2021-02-15T20:17:57+00:00,2021-07-17T02:45:56+00:00,151.269,30,6.5777,74.091,91.486,21.032,33.1667,698,3512,4210,0.1658,0.8342,0.714,0.038,0,0,0.1658,0,0.04,349.24,37.74,0,unlabelled,atomic
1LCKKqg1HSP4mwMPbXnTgMVPifRvtWqTqX,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,60807931,0.60807931,60807931.0,60807931,60807931,0.0,60807931,0.60807931,60807931.0,60807931,60807931,0.0,0,0.0,0,681,681.0,3.013,2019-10-19T13:47:01+00:00,2019-10-23T04:57:55+00:00,3.633,2,0.5505,87.182,0.0,3.633,1.0,1,3,4,0.25,0.75,1.0,0.9428,0,0,0.25,0,0.5,2.0,1.0,0,unlabelled,emzy
1HxA4ZHsm4CmVbiM1LEwbpVhqKddcrXPem,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,83,27,28,23,27,899,9656023633,96.56023633,236775275.333,1000000000,200000,278336158.437,9656023633,96.56023633,290997062.348,1960000000,25000000,406300495.028,0,0.0,0,17106301,743752.217,69.384,2020-05-10T04:20:17+00:00,2023-10-07T07:04:22+00:00,1245.114,24,0.0667,609.852,2186.508,613.72,3.4583,826,81,907,0.9107,0.0893,0.0533,0.4004,0,0,0.9107,0,0.54,2.7,29.32,0,unlabelled,trezor-btc3
3Qi2dcedp4uNmszVmrF28zvpDvbaRvb7ad,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,20,777106,0.00777106,777106.0,777106,777106,0.0,777106,0.00777106,777106.0,777106,777106,0.0,0,0.0,0,1596,1596.0,3.47,2019-10-18T11:47:46+00:00,2019-10-19T13:30:05+00:00,1.071,2,1.8674,25.705,0.0,1.071,1.0,3,17,20,0.15,0.85,0.9852,0.5616,0,0,0.15,0,0.5,9.0,2.0,0,unlabelled,blockstream
1nAD4QSNiajbNZHYmuwmo6iqdF4DBL3Xe,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,26,13,13,13,13,4603,85480451,0.85480451,6575419.308,50311500,61000,14356324.685,85480451,0.85480451,6575419.308,50311500,61000,14356324.685,0,0.0,0,37304200,2869553.846,47.729,2019-01-29T15:39:08+00:00,2022-10-06T14:40:13+00:00,1345.959,15,0.0193,1292.121,2107.642,390.456,1.7333,4524,80,4604,0.9826,0.0174,0.0055,0.0829,0,0,0.9826,0,0.0385,3.577,216.538,0,unlabelled,mempool.space
12acJRHKfcja9nahyTP3e6uvMt6j3uq23p,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,3,10728475,0.10728475,10728475.0,10728475,10728475,0.0,10728475,0.10728475,10728475.0,10728475,10728475,0.0,0,0.0,0,678,678.0,3.013,2019-10-15T20:15:52+00:00,2019-10-19T13:34:35+00:00,3.721,2,0.5375,89.312,0.0,3.721,1.0,1,3,4,0.25,0.75,1.0,0.9476,0,0,0.25,0,0.0,2.0,1.5,0,unlabelled,exan
1M1qW4KLh6R8QbzgYz8nL9LJ9px6PUi3dB,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,5,425263,0.00425263,425263.0,425263,425263,0.0,425263,0.00425263,425263.0,425263,425263,0.0,0,0.0,0,5250,5250.0,10.096,2019-08-06T11:31:55+00:00,2019-10-19T09:05:44+00:00,73.898,2,0.0271,1773.564,0.0,73.898,1.0,3,3,6,0.5,0.5,0.4715,0.737,0,0,0.5,0,0.0,2.0,2.0,0,unlabelled,bitaroo
1LNmKGS1nKZveDMRUtr3Nd2kbKRZbpAwLK,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,7,7014,7.014e-05,7014.0,7014,7014,0.0,7014,7.014e-05,7014.0,7014,7014,0.0,0,0.0,0,1622,1622.0,3.131,2019-08-31T15:20:26+00:00,2019-10-19T00:39:08+00:00,48.388,2,0.0413,1161.312,0.0,48.388,1.0,4,3,7,0.5714,0.4286,0.6496,0.6563,0,0,0.5714,0,0.0,2.0,2.5,0,unlabelled,atomic
3PACyRP5vKSc2snnsMu3ZiS9YVjX79x8Ta,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,14,7,7,7,7,428,988133931,9.88133931,141161990.143,285950000,105864100,59753675.08,988133931,9.88133931,141161990.143,285950000,105864100,59753675.08,0,0.0,0,76999,10999.857,14.341,2019-08-14T09:14:34+00:00,2019-10-21T07:33:10+00:00,67.93,13,0.2061,125.408,144.168,19.04,1.0769,56,383,439,0.1276,0.8724,0.1928,0.1267,0,0,0.1276,0,0.7143,35.214,4.714,0,unlabelled,emzy
3AU5M9XT6ynAq8Qdn2hbxDFyvWEceUD7s4,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,345,3448000,0.03448,3448000.0,3448000,3448000,0.0,3448000,0.03448,3448000.0,3448000,3448000,0.0,0,0.0,0,1479599,1479599.0,23.347,2019-10-19T03:00:39+00:00,2019-10-25T21:45:32+00:00,6.781,2,0.2949,162.748,0.0,6.781,1.0,146,202,348,0.4195,0.5805,0.3084,0.1955,0,0,0.4195,1,1.0,101.5,73.5,0,unlabelled,trezor-btc3
1ELZgYUZrxHYwiPdF4zF42VHfFAFpW9wmy,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,654,176498,0.00176498,176498.0,176498,176498,0.0,176498,0.00176498,176498.0,176498,176498,0.0,0,0.0,0,96688,96688.0,1.004,2019-10-19T03:17:53+00:00,2020-02-16T03:06:13+00:00,119.992,2,0.0167,2879.806,0.0,119.992,1.0,653,2,655,0.9969,0.0031,0.0015,1.0,0,0,0.9969,0,0.0,1.5,327.0,0,unlabelled,blockstream
1J3H8Dd6NqW1tVjy6dwZAguRozrNuZszkG,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,478,614484,0.00614484,614484.0,614484,614484,0.0,614484,0.00614484,614484.0,614484,614484,0.0,0,0.0,0,701990,701990.0,10.001,2019-10-16T19:34:13+00:00,2019-10-19T07:17:10+00:00,2.488,2,0.8039,59.716,0.0,2.488,1.0,477,1,478,0.9979,0.0021,0.0021,1.0,0,0,0.9979,0,0.5,1.5,239.0,0,unlabelled,mempool.space
37RPo79g848W4kg2xecuPW1pErrd3a2SvJ,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,3,488824,0.00488824,488824.0,488824,488824,0.0,488824,0.00488824,488824.0,488824,488824,0.0,0,0.0,0,1990,1990.0,6.633,2019-10-15T14:39:00+00:00,2019-10-19T03:46:49+00:00,3.547,2,0.5639,85.13,0.0,3.547,1.0,1,2,3,0.3333,0.6667,1.0,0.9299,0,0,0.3333,0,0.0,1.5,1.0,0,unlabelled,emzy
36hjyucokWk8VSN1uyq3CM1gsPmcebHC33,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,10,5,5,5,5,771,29348141,0.29348141,5869628.2,17475229,233759,6446638.368,29348141,0.29348141,5869628.2,17475229,233759,6446638.368,0,0.0,0,1844750,368950.0,11.336,2019-08-20T13:53:55+00:00,2020-04-14T01:32:39+00:00,237.485,5,0.0421,633.294,1268.073,167.156,2.0,769,3,772,0.9961,0.0039,0.0038,0.9993,0,0,0.9961,0,0.0,1.5,111.7,0,unlabelled,bitaroo
bc1qry3y35zgvk06xv9d0cxyc4r7092hgnk0nzpua5,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,49448,0.00049448,49448.0,49448,49448,0.0,49448,0.00049448,49448.0,49448,49448,0.0,0,0.0,0,2373,2373.0,16.479,2019-10-19T12:50:41+00:00,2019-10-19T14:25:32+00:00,0.066,1,2.0,1.581,0.0,0.066,2.0,1,3,4,0.25,0.75,1.0,0.9843,0,0,0.25,0,0.0,2.0,1.0,0,unlabelled,exan
1ECJx92PfHgwrrUVAfdwSjFwEP8j3yndL4,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,271,12549,0.00012549,12549.0,12549,12549,0.0,12549,0.00012549,12549.0,12549,12549,0.0,0,0.0,0,89570,89570.0,1.906,2019-10-19T09:57:19+00:00,2019-10-23T05:58:01+00:00,3.834,2,0.5216,92.012,0.0,3.834,1.0,268,3,271,0.9889,0.0111,0.0193,0.999,0,0,0.9889,0,0.5,2.0,159.5,0,unlabelled,atomic
31pSdiZjiqDim3GHrBkkBuoGZ7pnA8H5m5,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,633,50900,0.000509,50900.0,50900,50900,0.0,50900,0.000509,50900.0,50900,50900,0.0,0,0.0,0,59172,59172.0,1.021,2019-10-18T19:32:41+00:00,2019-10-19T10:56:55+00:00,0.642,2,2.0,15.404,0.0,0.642,1.0,631,2,633,0.9968,0.0032,0.011,0.9999,0,0,0.9968,0,0.0,1.5,319.0,0,unlabelled,trezor-btc3
1EVC5pRuhKuNYx4sABC9mbJn3Tj3mGYboh,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,7,838421,0.00838421,838421.0,838421,838421,0.0,838421,0.00838421,838421.0,838421,838421,0.0,0,0.0,0,5352,5352.0,6.049,2019-10-18T09:39:42+00:00,2019-10-19T09:05:44+00:00,0.976,2,2.0,23.434,0.0,0.976,1.0,4,3,7,0.5714,0.4286,0.6626,0.5079,0,0,0.5714,0,1.0,2.0,5.0,0,unlabelled,blockstream
1MSC4QxVXaFL3km5ttA95ZhtUre4CdJvVh,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,11,6,6,5,6,4,3276,3.276e-05,546.0,546,546,0.0,3276,3.276e-05,655.2,1092,546,218.4,0,0.0,0,99976,19995.2,48.105,2019-10-18T09:51:28+00:00,2019-11-07T09:08:49+00:00,19.97,7,0.5508,47.929,52.008,6.896,1.5714,3,4,7,0.4286,0.5714,0.3667,0.3673,0,0,0.4286,0,0.0,3.0,1.545,0,unlabelled,mempool.space
37ereAPWzxY6kaAeFXyPz4tCUWxBHkDDEt,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,349,3448000,0.03448,3448000.0,3448000,3448000,0.0,3448000,0.03448,3448000.0,3448000,3448000,0.0,0,0.0,0,1489599,1489599.0,23.35,2019-10-19T03:28:40+00:00,2019-10-25T22:46:25+00:00,6.804,2,0.2939,163.296,0.0,6.804,1.0,148,202,350,0.4229,0.5771,0.3067,0.1945,0,0,0.4229,1,0.5,101.5,74.5,0,unlabelled,emzy
bc1qss009mqwdu0h943m59gjj5pap2829rl7nzlppq,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,8402778,0.08402778,8402778.0,8402778,8402778,0.0,8402778,0.08402778,8402778.0,8402778,8402778,0.0,0,0.0,0,2587,2587.0,18.283,2019-10-19T00:56:12+00:00,2019-10-19T01:19:40+00:00,0.016,1,2.0,0.391,0.0,0.016,2.0,1,3,4,0.25,0.75,1.0,0.6268,0,0,0.25,0,0.0,2.0,1.0,0,unlabelled,bitaroo
3L5P45d3VPhFC5eJ5uySfeWC8yMK9vEHdz,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,320,50,0,0,50,87,141814070,1.4181407,211905.92,6877250,25000,957896.442,130993774,1.30993774,0.0,0,0,0.0,10820296,0.10820296,10820296,0,0.0,0.0,2019-10-03T19:43:02+00:00,2019-10-27T19:01:22+00:00,23.971,13,13.3495,11.741,27.23,5.928,24.6154,54,50,104,0.5192,0.4808,0.1147,0.1169,0,0,0.5192,0,0.22,2.0,1.08,0,unlabelled,exan
bc1qf3yc4qw35s7d3x86e5urpcyuyvs30j3fu46rq9,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,18,1000000,0.01,1000000.0,1000000,1000000,0.0,1000000,0.01,1000000.0,1000000,1000000,0.0,0,0.0,0,1612,1612.0,3.192,2019-10-17T06:33:13+00:00,2019-10-19T09:48:13+00:00,2.135,2,0.9368,51.25,0.0,2.135,1.0,9,9,18,0.5,0.5,0.1111,0.1111,0,0,0.5,2,1.0,5.0,5.0,0,unlabelled,atomic
1FQGqQdcU3yCtt3CRRgbLn8zqV5CwL3vP6,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,620,324,324,25,25,22187,143936849,1.43936849,1091146.68,1224187,696262,117237.472,143936849,1.43936849,1091146.68,1224187,696262,117237.472,0,0.0,0,4730200,189208.0,12.666,2019-10-02T04:02:29+00:00,2019-10-26T06:59:30+00:00,24.123,25,25.7016,11.815,11.744,1.178,24.8,734,22186,22920,0.032,0.968,0.9828,0.0055,0,0,0.032,0,0.24,3558.92,51.0,0,unlabelled,mempool.space
3JD6SFigmNRkrSA9dX1L7ADBMH1SnTvFzP,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,379,3104100,0.031041,3104100.0,3104100,3104100,0.0,3104100,0.031041,3104100.0,3104100,3104100,0.0,0,0.0,0,251914,251914.0,2.552,2019-07-18T22:35:33+00:00,2019-10-19T02:45:00+00:00,92.173,2,0.0217,2212.157,0.0,92.173,1.0,227,202,429,0.5291,0.4709,0.2005,0.3018,0,0,0.5291,1,1.0,101.5,114.0,0,unlabelled,blockstream
18ETSUSHzxBLWkMMckcX9An67DdwyMrEpL,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,5,24327,0.00024327,24327.0,24327,24327,0.0,24327,0.00024327,24327.0,24327,24327,0.0,0,0.0,0,1008,1008.0,2.717,2019-10-18T18:56:48+00:00,2019-10-19T07:52:54+00:00,0.539,2,2.0,12.935,0.0,0.539,1.0,2,3,5,0.4,0.6,0.754,0.6696,0,0,0.4,0,0.0,2.0,1.5,0,unlabelled,exan
3391S9vFxanHi7tmjnYB3DLMh29KzJVdMG,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,7,29585602,0.29585602,29585602.0,29585602,29585602,0.0,29585602,0.29585602,29585602.0,29585602,29585602,0.0,0,0.0,0,6494,6494.0,19.799,2019-10-19T04:55:53+00:00,2019-10-19T06:42:05+00:00,0.074,1,2.0,1.77,0.0,0.074,2.0,2,5,7,0.2857,0.7143,0.745,0.4279,0,0,0.2857,0,0.0,3.0,1.5,0,unlabelled,trezor-btc4
13mT3t6FPEAziWh5tc4vheaa25zR9j1GRX,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,2,1,1,1,1,4,10487824,0.10487824,10487824.0,10487824,10487824,0.0,10487824,0.10487824,10487824.0,10487824,10487824,0.0,0,0.0,0,662,662.0,2.969,2019-10-18T19:01:43+00:00,2019-10-19T08:17:11+00:00,0.552,2,2.0,13.258,0.0,0.552,1.0,1,3,4,0.25,0.75,1.0,0.4302,0,0,0.25,0,0.0,2.0,1.0,0,unlabelled,emzy
33WXQDdncBpp9PSeHGVRa8ZSnPRX9d6zv3,UNKNOWN,UNKNOWN,BABD13_JSON,SAMPLED,153,102,102,19,21,223,68727824,0.68727824,2361276.619,9980000,32568,2960449.507,68727824,0.68727824,2625028.0,9980000,99239,3009117.005,0,0.0,0,177603,9347.526,47.972,2020-05-01T19:14:20+00:00,2025-12-10T06:27:25+00:00,2048.467,22,0.0747,2048.467,5249.75,1023.488,6.9545,14,211,225,0.0622,0.9378,0.4962,0.3336,0,0,0.0622,0,0.16,9.28,1.64,0,unlabelled,bitaroo
3359mczMUj1F4TKUdMLL9UCREFwc6DNWfM,UNKNOWN,UNKNOWN,BABD13_JSON,FULL,4,2,2,2,2,74,668031,0.00668031,334015.5,401273,266758,67257.5,668031,0.00668031,334015.5,401273,266758,67257.5,0,0.0,0,1057760,528880.0,160.252,2019-10-19T02:26:33+00:00,2019-10-19T02:45:00+00:00,0.013,1,4.0,0.102,0.132,0.012,4.0,69,6,75,0.92,0.08,0.1972,0.3959,0,0,0.92,0,0.0,2.0,18.25,0,unlabelled,atomic
